customer_id,age,gender,marital_status,annual_income,policy_type,policy_tenure,premium_amount,vehicle_age,vehicle_type,vehicle_price,num_claims,last_claim_amount,claim_frequency,fraud_reported,filed_claim
C1074,73,Female,Single,117072,Comprehensive,14,1816,6,Truck,33632,3,18935,0.21,Yes,Yes
C1075,39,Female,Married,41108,Liability,12,1606,3,Sedan,54544,1,10429,0.08,No,Yes
C1076,31,Female,Widowed,73117,Liability,6,2089,9,Motorcycle,47581,1,11316,0.17,No,Yes
C1077,43,Male,Married,61516,Collision,10,589,0,Truck,41225,1,7190,0.1,No,Yes
C1078,45,Female,Single,24618,Comprehensive,11,938,16,Sedan,34842,1,8651,0.09,No,Yes
C1079,40,Female,Single,69261,Liability,10,2238,4,Sedan,7363,1,7199,0.1,No,Yes
C1080,31,Male,Single,50183,Comprehensive,6,1042,16,SUV,36173,0,0,0.0,No,No
C1081,41,Female,Married,90670,Comprehensive,13,692,2,Sedan,28738,2,15497,0.15,No,Yes
C1082,19,Female,Single,52099,Liability,8,987,8,Sedan,32436,4,2388,0.5,No,Yes
C1083,62,Female,Divorced,50962,Collision,14,1111,2,Sedan,38085,1,9093,0.07,No,Yes
C1084,43,Male,Single,90661,Comprehensive,8,1872,2,Sedan,27921,0,0,0.0,No,No
C1085,31,Male,Divorced,58690,Comprehensive,5,1612,8,SUV,17666,0,0,0.0,No,No
C1086,73,Female,Married,83257,Comprehensive,14,1454,4,Sedan,13896,1,17556,0.07,No,Yes
C1087,68,Male,Married,68487,Collision,4,1646,9,Sedan,52897,0,0,0.0,No,No
C1088,24,Female,Married,68755,Liability,11,1897,14,Sedan,18785,2,17148,0.18,No,Yes
C1089,20,Female,Married,55119,Liability,5,1570,11,SUV,57923,3,1565,0.6,No,Yes
C1090,64,Female,Married,70044,Liability,9,1956,5,SUV,32450,1,14010,0.11,No,Yes
C1091,40,Male,Married,57370,Comprehensive,12,645,6,Truck,25628,2,12146,0.17,No,Yes
C1092,63,Female,Married,43923,Comprehensive,10,1526,6,Motorcycle,58805,3,17090,0.3,Yes,Yes
C1093,60,Male,Widowed,57914,Comprehensive,6,2053,3,Sedan,53139,1,6362,0.17,No,Yes
C1094,64,Male,Married,85756,Liability,3,1837,12,Sedan,44653,1,6715,0.33,No,Yes
C1095,62,Male,Married,70720,Comprehensive,3,826,14,SUV,48469,1,9099,0.33,No,Yes
C1096,35,Male,Divorced,75368,Comprehensive,14,1487,17,Sedan,36903,3,10351,0.21,Yes,Yes
C1097,55,Other,Single,60029,Comprehensive,1,1604,17,Sedan,9006,2,3256,2.0,No,Yes
C1098,52,Other,Single,21244,Collision,5,652,6,Sedan,17002,1,8970,0.2,No,Yes
C1099,68,Male,Married,35571,Comprehensive,6,901,9,SUV,32600,1,16298,0.17,No,Yes
C1100,32,Female,Married,54219,Comprehensive,8,1319,15,SUV,50750,0,0,0.0,No,No
C1101,42,Male,Married,37298,Liability,11,987,7,Motorcycle,52670,3,8742,0.27,No,Yes
C1102,72,Female,Married,49512,Comprehensive,9,2334,18,SUV,52369,1,16421,0.11,No,Yes
C1103,54,Female,Married,48788,Collision,7,566,10,SUV,26026,2,9015,0.29,No,Yes
C1104,45,Female,Married,49391,Collision,1,588,5,SUV,56279,0,0,0.0,No,No
C1105,27,Male,Single,88743,Liability,7,1658,9,Sedan,58765,2,11114,0.29,No,Yes
C1106,56,Female,Married,58940,Comprehensive,10,2402,18,Sedan,18950,1,13661,0.1,No,Yes
C1107,74,Male,Married,78693,Liability,9,701,13,Truck,34763,2,2304,0.22,No,Yes
C1108,34,Other,Single,63278,Collision,4,927,19,Sedan,56901,1,8345,0.25,No,Yes
C1109,56,Male,Married,88314,Comprehensive,11,1439,5,Sedan,29584,1,18328,0.09,No,Yes
C1110,39,Female,Married,80419,Comprehensive,12,1702,3,Sedan,53284,0,0,0.0,No,No
C1111,43,Female,Single,48169,Liability,7,838,19,Sedan,25038,1,13163,0.14,No,Yes
C1112,61,Female,Single,99232,Collision,9,578,14,Sedan,52567,2,10848,0.22,No,Yes
C1113,42,Male,Widowed,50909,Comprehensive,1,2120,4,SUV,47283,0,0,0.0,No,No
C1114,34,Female,Single,64000,Liability,12,2056,15,Sedan,43207,1,3038,0.08,No,Yes
C1115,30,Male,Single,67540,Comprehensive,10,877,6,Sedan,48256,1,8303,0.1,No,Yes
C1116,37,Female,Single,69767,Liability,9,664,1,Truck,54148,1,11986,0.11,No,Yes
C1117,42,Male,Married,75923,Comprehensive,4,2063,12,Truck,56522,3,11288,0.75,Yes,Yes
C1118,21,Male,Married,44864,Collision,12,1248,1,SUV,40371,1,5836,0.08,No,Yes
C1119,27,Female,Married,74246,Collision,8,2323,8,SUV,10747,0,0,0.0,No,Yes
C1120,20,Male,Single,71622,Comprehensive,3,2220,19,Sedan,41301,1,12360,0.33,No,Yes
C1121,58,Male,Divorced,60009,Collision,2,1436,4,Truck,28949,1,6620,0.5,No,Yes
C1122,62,Male,Single,56205,Comprehensive,13,2345,2,SUV,46352,2,6029,0.15,No,Yes
C1123,35,Male,Single,43837,Liability,12,654,1,SUV,55403,2,7857,0.17,No,Yes
C1124,64,Female,Married,69607,Collision,8,1646,13,SUV,7966,0,0,0.0,No,No
C1125,53,Female,Single,46790,Comprehensive,8,2122,7,SUV,34240,2,1829,0.25,No,Yes
C1126,64,Male,Divorced,64757,Comprehensive,3,1725,19,SUV,49088,1,15708,0.33,No,Yes
C1127,39,Male,Divorced,57973,Collision,13,1563,11,SUV,35911,2,12216,0.15,No,Yes
C1128,51,Male,Single,33316,Liability,8,668,16,SUV,48526,1,4702,0.12,No,Yes
C1129,64,Male,Divorced,41331,Comprehensive,11,1593,15,Truck,12571,2,6288,0.18,No,Yes
C1130,25,Female,Married,68095,Collision,11,1291,5,SUV,24391,0,0,0.0,No,No
C1131,57,Female,Divorced,49513,Comprehensive,6,2437,5,Sedan,54074,2,14197,0.33,No,Yes
C1132,66,Male,Single,48831,Liability,10,1853,17,SUV,44974,1,16943,0.1,No,Yes
C1133,61,Male,Married,44721,Comprehensive,9,1963,1,Motorcycle,46152,2,3713,0.22,No,Yes
C1134,36,Male,Single,45399,Liability,10,1922,7,Sedan,46286,1,617,0.1,No,Yes
C1135,59,Female,Married,92853,Comprehensive,13,2016,13,Truck,36202,1,7323,0.08,No,Yes
C1136,58,Other,Single,37601,Comprehensive,6,1502,1,SUV,41888,1,785,0.17,No,Yes
C1137,54,Male,Married,89458,Comprehensive,8,853,16,SUV,25581,1,8710,0.12,No,Yes
C1138,23,Male,Single,53385,Comprehensive,2,827,15,Truck,50272,1,17889,0.5,No,Yes
C1139,69,Female,Single,46924,Comprehensive,1,997,17,Truck,42605,0,0,0.0,No,Yes
C1140,43,Female,Married,67676,Comprehensive,10,1942,5,Truck,9025,0,0,0.0,No,Yes
C1141,51,Male,Divorced,61060,Collision,10,2026,16,Sedan,42025,3,5609,0.3,No,Yes
C1142,73,Male,Married,56050,Comprehensive,2,2062,17,Sedan,52390,1,7707,0.5,No,Yes
C1143,62,Male,Divorced,64397,Collision,12,844,13,SUV,58925,4,12028,0.33,Yes,Yes
C1144,23,Female,Single,60743,Comprehensive,4,1142,9,Truck,46845,0,0,0.0,No,No
C1145,54,Male,Married,55688,Comprehensive,10,1288,3,Truck,8953,1,11361,0.1,No,Yes
C1146,74,Male,Married,78713,Liability,9,876,17,Sedan,23678,0,0,0.0,No,No
C1147,50,Female,Single,31060,Comprehensive,7,1818,10,Sedan,11317,1,15040,0.14,No,Yes
C1148,70,Male,Married,41706,Comprehensive,9,1811,15,Truck,41235,1,15681,0.11,No,Yes
C1149,39,Female,Married,44235,Liability,9,1777,3,SUV,22416,1,3093,0.11,No,Yes
C1150,38,Male,Married,38841,Collision,9,933,18,SUV,6471,1,6449,0.11,No,Yes
C1151,23,Male,Married,61718,Comprehensive,8,1000,5,Truck,10113,1,6973,0.12,No,Yes
C1152,23,Female,Married,70108,Collision,6,1608,7,Sedan,36507,0,0,0.0,No,No
C1153,72,Male,Single,20749,Liability,14,1020,17,Sedan,59842,0,0,0.0,No,No
C1154,65,Other,Single,50518,Comprehensive,11,1061,18,Truck,58223,0,0,0.0,No,No
C1155,21,Female,Married,53566,Liability,10,1012,17,Sedan,12739,2,3079,0.2,No,Yes
C1156,47,Male,Single,54282,Liability,7,1015,15,Sedan,6148,1,9824,0.14,No,Yes
C1157,28,Female,Single,34298,Collision,2,2039,6,Sedan,29616,1,17082,0.5,No,Yes
C1158,47,Male,Married,53733,Liability,11,996,16,Sedan,27864,0,0,0.0,No,No
C1159,48,Female,Married,41777,Comprehensive,1,1101,2,Sedan,25140,0,0,0.0,No,No
C1160,41,Male,Single,53312,Liability,13,1514,14,SUV,36045,1,516,0.08,No,Yes
C1161,72,Female,Married,25607,Comprehensive,5,1685,3,Motorcycle,49716,1,19898,0.2,No,Yes
C1162,26,Male,Married,53448,Collision,8,1166,15,Sedan,20545,1,14991,0.12,No,Yes
C1163,72,Male,Single,45619,Comprehensive,3,2050,13,Truck,45176,0,0,0.0,No,Yes
C1164,20,Female,Married,54750,Comprehensive,7,864,16,Sedan,16602,2,5730,0.29,No,Yes
C1165,68,Female,Married,66015,Comprehensive,5,2067,8,Sedan,16158,1,9767,0.2,No,Yes
C1166,48,Male,Married,59105,Collision,12,1948,6,SUV,18303,0,0,0.0,No,No
C1167,57,Male,Married,75867,Comprehensive,10,1466,13,Motorcycle,52836,2,17689,0.2,No,Yes
C1168,54,Female,Single,52784,Comprehensive,13,2480,11,Motorcycle,28047,1,13172,0.08,No,Yes
C1169,53,Female,Married,72377,Comprehensive,8,2098,16,Sedan,41564,1,15764,0.12,No,Yes
C1170,41,Male,Single,82499,Collision,6,2480,8,Sedan,8447,0,0,0.0,No,No
C1171,48,Male,Divorced,65475,Comprehensive,6,863,11,Motorcycle,13276,0,0,0.0,No,No
C1172,23,Male,Married,59584,Comprehensive,7,607,11,Sedan,33878,2,10146,0.29,No,Yes
C1173,19,Female,Married,68287,Comprehensive,7,1537,7,SUV,16610,2,3128,0.29,No,Yes
C1174,37,Male,Single,66181,Liability,4,1546,9,Sedan,17737,0,0,0.0,No,Yes
C1175,45,Male,Single,80024,Comprehensive,10,1122,11,SUV,48123,0,0,0.0,No,No
C1176,28,Female,Single,75875,Comprehensive,12,820,4,SUV,9457,3,18777,0.25,Yes,Yes
C1177,21,Male,Married,76116,Comprehensive,10,1009,19,SUV,59522,1,17205,0.1,No,Yes
C1178,32,Female,Single,60880,Comprehensive,10,1171,0,Truck,16151,1,19247,0.1,No,Yes
C1179,23,Male,Married,66824,Liability,13,1564,8,Sedan,15422,1,4703,0.08,No,Yes
C1180,71,Male,Single,66450,Comprehensive,8,2317,14,Sedan,15915,0,0,0.0,No,No
C1181,66,Male,Widowed,35852,Collision,6,803,1,SUV,53455,0,0,0.0,No,No
C1182,47,Female,Single,81378,Collision,11,1468,3,Sedan,7639,1,11733,0.09,No,Yes
C1183,73,Male,Divorced,26614,Comprehensive,13,2179,3,Sedan,30606,0,0,0.0,No,No
C1184,55,Female,Divorced,74243,Comprehensive,8,1938,2,Sedan,45455,0,0,0.0,No,No
C1185,68,Female,Married,65339,Collision,7,1973,15,Sedan,18698,0,0,0.0,No,No
C1186,74,Female,Married,54314,Comprehensive,1,2323,7,Motorcycle,55082,3,9724,3.0,No,Yes
C1187,19,Male,Married,67823,Comprehensive,4,1917,6,SUV,18681,2,11075,0.5,No,Yes
C1188,32,Male,Married,68371,Collision,7,2188,11,SUV,18050,1,620,0.14,No,Yes
C1189,28,Male,Single,33844,Comprehensive,9,2117,11,SUV,32235,2,11772,0.22,No,Yes
C1190,25,Male,Single,88322,Comprehensive,2,864,3,SUV,52182,1,17067,0.5,No,Yes
C1191,43,Male,Married,61442,Liability,5,1237,14,SUV,55973,1,12423,0.2,No,Yes
C1192,68,Female,Married,106294,Liability,9,1488,5,Sedan,10902,1,13676,0.11,No,Yes
C1193,62,Male,Married,75795,Liability,9,1520,2,Sedan,51300,2,18677,0.22,No,Yes
C1194,61,Male,Single,60987,Collision,6,1952,6,Sedan,27211,2,13556,0.33,No,Yes
C1195,22,Male,Single,46199,Comprehensive,7,651,5,Truck,25193,1,15855,0.14,No,Yes
C1196,23,Female,Single,57783,Comprehensive,9,758,0,Truck,35294,2,829,0.22,No,Yes
C1197,43,Male,Single,62996,Collision,14,2353,7,SUV,14785,4,11210,0.29,Yes,Yes
C1198,71,Female,Single,89308,Comprehensive,14,2114,0,Sedan,19306,2,5417,0.14,No,Yes
C1199,21,Male,Single,84533,Comprehensive,10,1206,15,SUV,59683,2,13829,0.2,No,Yes
C1200,36,Female,Single,69029,Liability,8,2474,2,SUV,37222,2,18187,0.25,No,Yes
C1201,37,Female,Married,95383,Collision,14,722,1,Sedan,20017,0,0,0.0,No,No
C1202,50,Male,Single,19676,Liability,10,1789,5,Sedan,14312,2,16135,0.2,No,Yes
C1203,37,Male,Married,69255,Liability,6,729,7,Truck,31257,1,13808,0.17,No,Yes
C1204,66,Male,Single,85113,Liability,6,938,6,SUV,6924,1,16766,0.17,No,Yes
C1205,29,Male,Divorced,70948,Liability,7,649,6,Sedan,7440,1,10044,0.14,No,Yes
C1206,64,Female,Married,33343,Liability,7,1409,18,Sedan,28397,1,6338,0.14,No,Yes
C1207,18,Female,Single,87788,Comprehensive,2,1980,17,Sedan,41210,0,0,0.0,No,No
C1208,43,Female,Married,75226,Liability,9,1477,2,SUV,35737,0,0,0.0,No,No
C1209,31,Female,Single,66860,Comprehensive,4,1659,10,SUV,22591,0,0,0.0,No,No
C1210,55,Male,Married,61767,Liability,13,1134,10,SUV,10582,0,0,0.0,No,Yes
C1211,54,Male,Single,99874,Liability,13,2393,2,Motorcycle,46021,1,2163,0.08,No,Yes
C1212,28,Female,Widowed,68890,Comprehensive,10,898,0,Truck,13354,1,16385,0.1,No,Yes
C1213,53,Male,Married,55161,Collision,9,1121,9,Truck,9647,1,885,0.11,No,Yes
C1214,30,Female,Single,43772,Collision,12,642,1,Sedan,19514,2,6151,0.17,No,Yes
C1215,60,Male,Married,75150,Collision,11,1447,16,SUV,54019,2,11613,0.18,No,Yes
C1216,20,Male,Single,79724,Comprehensive,10,1593,8,SUV,47043,0,0,0.0,No,No
C1217,50,Other,Married,61130,Comprehensive,3,553,17,SUV,18539,3,16054,1.0,Yes,Yes
C1218,23,Male,Married,48844,Comprehensive,5,1343,19,Truck,54390,0,0,0.0,No,Yes
C1219,67,Other,Married,86601,Comprehensive,5,1437,8,Sedan,48575,2,7114,0.4,No,Yes
C1220,73,Other,Single,42251,Liability,7,1926,10,Truck,15985,1,15962,0.14,No,Yes
C1221,27,Female,Married,99388,Comprehensive,12,1051,16,SUV,19419,0,0,0.0,No,No
C1222,22,Female,Married,45309,Comprehensive,4,2232,13,Sedan,41554,2,17098,0.5,No,Yes
C1223,40,Female,Single,34434,Comprehensive,11,1550,17,SUV,31616,2,6720,0.18,No,Yes
C1224,27,Female,Single,36992,Comprehensive,13,2365,17,Sedan,16304,1,15219,0.08,No,Yes
C1225,61,Male,Single,37805,Liability,12,798,11,Sedan,46397,0,0,0.0,No,No
C1226,19,Male,Widowed,55268,Comprehensive,4,1191,17,Truck,30104,1,14730,0.25,No,Yes
C1227,30,Female,Single,50636,Liability,13,1057,7,SUV,46064,2,1336,0.15,No,Yes
C1228,57,Male,Married,80492,Collision,13,2177,7,Sedan,52640,0,0,0.0,No,No
C1229,19,Male,Single,77641,Liability,1,1843,7,Motorcycle,50437,0,0,0.0,No,No
C1230,37,Male,Single,55529,Liability,6,944,19,Sedan,45028,4,12682,0.67,Yes,Yes
C1231,18,Female,Married,122067,Collision,4,597,14,Sedan,30814,0,0,0.0,No,No
C1232,54,Female,Widowed,55264,Comprehensive,11,1649,7,Sedan,33552,0,0,0.0,No,No
C1233,26,Male,Married,57929,Liability,10,557,13,Sedan,37439,2,11898,0.2,No,Yes
C1234,34,Female,Married,34451,Comprehensive,10,676,12,Sedan,15456,1,3486,0.1,No,Yes
C1235,26,Female,Married,58389,Liability,5,1218,7,Truck,29726,0,0,0.0,No,No
C1236,28,Female,Single,65948,Liability,14,1808,16,Motorcycle,51453,0,0,0.0,No,No
C1237,32,Female,Single,36315,Liability,11,1165,18,Truck,39561,0,0,0.0,No,Yes
C1238,41,Female,Married,50026,Comprehensive,9,1550,5,SUV,44724,0,0,0.0,No,No
C1239,55,Male,Widowed,66540,Collision,4,1974,16,SUV,30206,1,11833,0.25,No,Yes
C1240,72,Female,Divorced,49503,Comprehensive,1,822,3,SUV,53576,1,9411,1.0,No,Yes
C1241,52,Male,Single,45316,Comprehensive,11,1174,6,SUV,50477,2,7213,0.18,No,Yes
C1242,47,Female,Single,75642,Liability,9,1773,16,SUV,34317,1,13470,0.11,No,Yes
C1243,48,Other,Single,34357,Comprehensive,5,2223,17,Motorcycle,15159,0,0,0.0,No,No
C1244,66,Male,Divorced,38241,Collision,10,2480,5,Sedan,29491,1,18329,0.1,No,Yes
C1245,22,Male,Divorced,63547,Liability,13,1893,9,Sedan,5206,0,0,0.0,No,No
C1246,61,Female,Married,76923,Collision,12,2489,17,Sedan,40590,2,11948,0.17,No,Yes
C1247,67,Male,Single,66110,Comprehensive,13,1345,6,SUV,30409,1,5308,0.08,No,Yes
C1248,31,Female,Married,55522,Collision,11,589,13,SUV,49733,0,0,0.0,No,No
C1249,70,Male,Married,53892,Comprehensive,7,630,13,SUV,55652,0,0,0.0,No,No
C1250,73,Male,Single,80208,Comprehensive,3,2452,9,Sedan,32211,1,16096,0.33,No,Yes
C1251,28,Other,Married,77180,Comprehensive,4,2333,8,SUV,25705,1,2381,0.25,No,Yes
C1252,26,Female,Single,60996,Comprehensive,12,2048,9,SUV,53733,1,8112,0.08,No,Yes
C1253,51,Female,Single,54447,Liability,10,1552,1,SUV,19114,1,2026,0.1,No,Yes
C1254,29,Male,Divorced,60705,Collision,9,2300,2,Truck,27633,0,0,0.0,No,No
C1255,52,Female,Married,45456,Liability,10,2067,15,Sedan,24531,1,7492,0.1,No,Yes
C1256,52,Female,Married,56996,Liability,13,1161,9,Sedan,42379,2,2317,0.15,No,Yes
C1257,18,Female,Married,50209,Comprehensive,1,1609,10,Sedan,55998,1,9194,1.0,No,Yes
C1258,57,Female,Single,57983,Comprehensive,12,557,9,Sedan,36667,1,10590,0.08,No,Yes
C1259,39,Female,Married,50926,Collision,11,1580,11,Sedan,17474,1,956,0.09,No,Yes
C1260,46,Male,Married,70479,Comprehensive,5,1493,13,Sedan,45902,1,5287,0.2,No,Yes
C1261,25,Male,Married,76368,Liability,8,1917,8,SUV,52635,1,7527,0.12,No,Yes
C1262,28,Female,Married,52405,Comprehensive,10,1548,12,Sedan,8719,0,0,0.0,No,No
C1263,58,Male,Single,43762,Liability,7,689,5,Truck,49994,0,0,0.0,No,No
C1264,54,Female,Single,74232,Comprehensive,14,1458,10,Sedan,27478,1,8948,0.07,No,Yes
C1265,31,Male,Married,63695,Comprehensive,14,575,0,Sedan,50703,1,18041,0.07,No,Yes
C1266,47,Female,Single,52665,Liability,4,870,14,Sedan,23449,1,17835,0.25,No,Yes
C1267,52,Female,Married,87511,Comprehensive,7,1398,6,Motorcycle,25764,1,10463,0.14,No,Yes
C1268,38,Male,Single,48699,Comprehensive,1,1350,10,SUV,53429,1,15731,1.0,No,Yes
C1269,54,Male,Single,20141,Comprehensive,6,2260,16,SUV,48939,0,0,0.0,No,No
C1270,22,Male,Single,45840,Comprehensive,9,1005,4,Sedan,18301,2,5021,0.22,No,Yes
C1271,36,Female,Widowed,92367,Liability,3,2466,8,SUV,32528,1,11900,0.33,No,Yes
C1272,31,Female,Single,53645,Liability,4,682,15,SUV,58897,2,1348,0.5,No,Yes
C1273,43,Male,Married,49691,Liability,8,653,10,Sedan,51823,1,19997,0.12,No,Yes
C1274,21,Female,Married,60532,Liability,12,1792,16,SUV,54089,0,0,0.0,No,Yes
C1275,42,Male,Single,80221,Comprehensive,5,1402,5,Sedan,29569,2,9473,0.4,No,Yes
C1276,62,Male,Married,58342,Collision,5,2453,14,Sedan,11400,0,0,0.0,No,No
C1277,59,Female,Married,71826,Comprehensive,1,1801,2,SUV,47202,0,0,0.0,No,No
C1278,42,Male,Married,56214,Comprehensive,6,1863,8,Motorcycle,15883,0,0,0.0,No,No
C1279,35,Male,Divorced,71984,Comprehensive,14,2398,11,SUV,31543,2,18823,0.14,No,Yes
C1280,57,Male,Single,63605,Comprehensive,2,1546,18,Sedan,23788,0,0,0.0,No,No
C1281,25,Male,Single,52040,Collision,1,1955,17,Sedan,54407,1,17206,1.0,No,Yes
C1282,56,Male,Divorced,65161,Collision,6,1025,15,Motorcycle,32231,0,0,0.0,No,No
C1283,57,Male,Single,49149,Comprehensive,5,1105,7,Sedan,34969,0,0,0.0,No,No
C1284,31,Female,Married,32436,Liability,13,1866,18,Truck,44245,0,0,0.0,No,No
C1285,49,Male,Married,59602,Comprehensive,5,1378,4,SUV,31412,0,0,0.0,No,No
C1286,68,Female,Single,34212,Liability,9,1575,11,SUV,45303,0,0,0.0,No,Yes
C1287,55,Male,Married,71948,Comprehensive,12,838,5,Sedan,11140,2,14708,0.17,No,Yes
C1288,50,Male,Single,59250,Collision,10,2458,11,Sedan,27542,2,1364,0.2,No,Yes
C1289,40,Female,Single,88465,Liability,10,1564,14,SUV,37946,3,5053,0.3,No,Yes
C1290,32,Other,Single,53395,Collision,13,2199,9,Motorcycle,59674,1,8555,0.08,No,Yes
C1291,50,Male,Married,59599,Collision,3,1017,16,Sedan,58335,1,17255,0.33,No,Yes
C1292,42,Female,Single,30607,Collision,1,906,6,SUV,44005,0,0,0.0,No,No
C1293,34,Female,Married,37918,Comprehensive,14,637,6,SUV,26324,1,13046,0.07,No,Yes
C1294,50,Female,Divorced,26425,Liability,14,1622,10,SUV,16658,0,0,0.0,No,No
C1295,64,Female,Married,81549,Comprehensive,8,840,1,SUV,37795,1,8315,0.12,No,Yes
C1296,72,Male,Married,50808,Comprehensive,12,2259,1,SUV,52089,0,0,0.0,No,No
C1297,19,Male,Married,86541,Liability,5,1839,13,Truck,32320,1,8037,0.2,No,Yes
C1298,31,Female,Single,6387,Comprehensive,11,1041,17,Sedan,19410,0,0,0.0,No,No
C1299,70,Male,Married,90961,Comprehensive,5,724,15,Truck,46013,1,14636,0.2,No,Yes
C1300,57,Female,Married,58639,Liability,8,2361,10,SUV,46280,0,0,0.0,No,No
C1301,57,Male,Widowed,66796,Comprehensive,8,760,8,SUV,41398,0,0,0.0,No,No
C1302,68,Male,Divorced,38741,Liability,11,1770,6,Sedan,28287,0,0,0.0,No,Yes
C1303,56,Female,Divorced,70545,Comprehensive,2,1602,3,SUV,32881,2,3031,1.0,No,Yes
C1304,68,Male,Divorced,52521,Comprehensive,3,1196,15,Sedan,35467,0,0,0.0,No,No
C1305,23,Female,Married,36120,Liability,10,1310,13,Sedan,18541,0,0,0.0,No,No
C1306,23,Female,Married,35846,Collision,10,2215,10,Sedan,10921,1,15176,0.1,No,Yes
C1307,20,Female,Divorced,35492,Liability,1,972,7,Truck,5331,1,1897,1.0,No,Yes
C1308,24,Female,Single,67604,Comprehensive,3,576,10,SUV,39485,0,0,0.0,No,Yes
C1309,68,Female,Widowed,47287,Comprehensive,12,761,19,Truck,38084,0,0,0.0,No,No
C1310,25,Female,Married,27198,Comprehensive,4,2264,16,SUV,27628,2,18325,0.5,No,Yes
C1311,59,Female,Married,67385,Liability,11,1525,18,Truck,19583,3,3380,0.27,No,Yes
C1312,69,Male,Married,16545,Collision,7,516,9,Truck,8551,0,0,0.0,No,No
C1313,32,Male,Widowed,86581,Collision,9,843,11,Sedan,43866,0,0,0.0,No,Yes
C1314,64,Male,Single,99728,Comprehensive,12,1535,0,Sedan,40685,2,3337,0.17,No,Yes
C1315,46,Male,Married,33751,Comprehensive,5,1439,1,SUV,12792,0,0,0.0,No,No
C1316,50,Female,Married,81049,Liability,12,1193,17,Sedan,33892,2,9698,0.17,No,Yes
C1317,69,Female,Single,66981,Comprehensive,1,1345,6,Motorcycle,30938,2,5328,2.0,No,Yes
C1318,47,Female,Married,49999,Comprehensive,2,1530,15,Sedan,46107,0,0,0.0,No,No
C1319,56,Male,Married,50932,Comprehensive,10,745,12,SUV,20348,0,0,0.0,No,No
C1320,44,Female,Married,73089,Comprehensive,2,1485,3,Truck,51978,0,0,0.0,No,Yes
C1321,53,Male,Single,59200,Comprehensive,9,2451,9,Sedan,28847,2,11749,0.22,No,Yes
C1322,46,Female,Married,8115,Liability,10,1680,8,Sedan,47692,2,18801,0.2,No,Yes
C1323,55,Female,Married,101460,Liability,7,673,17,Sedan,12574,1,16997,0.14,No,Yes
C1324,74,Male,Married,68663,Liability,2,2010,8,SUV,40396,0,0,0.0,No,No
C1325,50,Male,Single,58959,Liability,1,2364,9,Sedan,25957,2,17311,2.0,No,Yes
C1326,54,Male,Widowed,45631,Comprehensive,5,1345,7,SUV,19111,1,5098,0.2,No,Yes
C1327,44,Female,Married,56220,Comprehensive,12,1192,10,SUV,36767,2,18828,0.17,No,Yes
C1328,72,Female,Married,85383,Comprehensive,1,1508,12,SUV,29432,0,0,0.0,No,Yes
C1329,50,Female,Married,65232,Comprehensive,9,780,12,Sedan,17210,1,8836,0.11,No,Yes
C1330,21,Male,Single,67507,Comprehensive,3,1832,15,Sedan,52986,0,0,0.0,No,Yes
C1331,39,Male,Married,35016,Comprehensive,2,1489,12,SUV,6209,0,0,0.0,No,No
C1332,19,Female,Married,53007,Comprehensive,14,736,11,Sedan,21553,2,13465,0.14,No,Yes
C1333,27,Female,Married,61021,Comprehensive,13,656,14,Truck,47527,2,15416,0.15,No,Yes
C1334,22,Male,Married,73931,Comprehensive,6,1774,15,Sedan,36157,1,7192,0.17,No,Yes
C1335,27,Male,Married,51683,Liability,3,1522,7,SUV,36736,0,0,0.0,No,No
C1336,50,Female,Single,78557,Liability,5,1744,5,SUV,25780,1,14910,0.2,No,Yes
C1337,71,Male,Married,37112,Comprehensive,10,837,7,SUV,20023,1,6239,0.1,No,Yes
C1338,55,Male,Single,61390,Collision,14,1746,1,Motorcycle,24819,2,12719,0.14,No,Yes
C1339,30,Male,Single,58047,Comprehensive,8,1734,17,Sedan,6877,0,0,0.0,No,Yes
C1340,48,Female,Divorced,29689,Comprehensive,10,836,10,Truck,25436,0,0,0.0,No,No
C1341,64,Female,Married,59045,Comprehensive,2,1657,16,Sedan,40803,0,0,0.0,No,Yes
C1342,53,Female,Married,48347,Comprehensive,12,2367,9,Sedan,8248,1,6372,0.08,No,Yes
C1343,62,Female,Married,88275,Comprehensive,13,2457,1,Sedan,58025,2,16930,0.15,No,Yes
C1344,41,Female,Divorced,51794,Collision,5,1270,18,SUV,15383,1,6547,0.2,No,Yes
C1345,69,Male,Married,67017,Liability,11,994,19,SUV,13714,6,7006,0.55,No,Yes
C1346,73,Female,Married,35379,Comprehensive,8,1046,19,SUV,41320,0,0,0.0,No,No
C1347,32,Male,Single,64731,Liability,1,1706,19,SUV,37235,3,5209,3.0,No,Yes
C1348,46,Female,Widowed,51699,Comprehensive,10,2338,1,Truck,26989,2,1687,0.2,No,Yes
C1349,25,Male,Married,44474,Collision,10,660,5,Truck,7706,0,0,0.0,No,No
C1350,22,Male,Divorced,116677,Comprehensive,14,1104,16,Sedan,21219,1,4765,0.07,No,Yes
C1351,46,Male,Single,52931,Comprehensive,11,886,11,Sedan,37668,0,0,0.0,No,No
C1352,64,Male,Single,55761,Collision,13,1720,4,Sedan,7532,1,10362,0.08,No,Yes
C1353,21,Male,Single,78039,Comprehensive,12,2350,1,Sedan,54973,1,3370,0.08,No,Yes
C1354,29,Male,Single,44631,Comprehensive,13,2241,8,Sedan,41276,0,0,0.0,No,No
